match_id,winner,map,region,date_time,sum_lvl1,sum_lvl2,range_lvl1,range_lvl2,sum_tier1,sum_tier2,range_tier1,range_tier2,a_wr1,a_wr2,a_wr3,a_wr4,a_wr5,a_wr6,a_wr7,a_wr8,a_wr9,a_wr10,sum_awr1,sum_awr2,weight_awr1,weight_awr2,c_kda1,c_kda2,c_kda3,c_kda4,c_kda5,c_kda6,c_kda7,c_kda8,c_kda9,c_kda10,sum_ckda1,sum_ckda2,weight_ckda1,weight_ckda2,c_wr1,c_wr2,c_wr3,c_wr4,c_wr5,c_wr6,c_wr7,c_wr8,c_wr9,c_wr10,sum_cwr1,sum_cwr2,weight_cwr1,weight_cwr2
1076586505,0,Ranked Warder's Gate,EU,3/27/2021 11:07:35 AM,618,1671,147,960,106,89,9,8,0.6136,0.4915,0.5273,0.5059,0.5517,0.4953,0.5882,0.5361,0.5818,0.5,2.69,2.7014,0.5228,0.5265,2.1108,2.3846,1.7219,2.675,0,0,2.5758,1.193,2.5417,2.5567,8.8923,8.8672,1.8322,2.1568,0.617,0.75,0.5357,0.4,0,0,0.2857,0.4286,0.625,0.5833,2.3027,1.9226,0.5516,0.5094
1076586559,1,Ranked Jaguar Falls,EU,3/27/2021 11:07:59 AM,1517,1286,180,569,81,80,8,8,0.5278,0.4882,0.5517,0.5014,0.5054,0.5063,0.5809,0.6552,0.5207,0.7,2.5745,2.9631,0.5047,0.5301,1.9452,1.3172,1.4522,2.0466,1.6803,1.3323,3.4076,4.4167,3.5312,3.4412,8.4415,16.129,1.6895,3.2453,0.4959,0.5311,0.3529,0.5129,0.5297,0.6875,0.525,0.8571,0.4928,0.7,2.4225,3.2624,0.5176,0.5339
1076586577,0,Ranked Splitstone Quarry,EU,3/27/2021 11:08:06 AM,472,356,119,77,58,63,5,9,0.5461,0.4737,0.5144,0.5,0.4849,0.4911,0.5115,0.5397,0.5147,0.25,2.5191,2.307,0.5129,0.5072,2.119,1.5327,1.47,1.8707,4.1552,1.0714,2.2656,1.375,1.1337,0.4,11.1476,6.2457,2.2972,1.9067,0.4211,0.6667,0.5429,0.4286,0.4706,0.2,0.6167,0.2,0.3,0,2.5299,1.3167,0.4959,0.5122
1076586641,0,Ranked Timber Mill,EU,3/27/2021 11:08:29 AM,774,567,529,381,36,16,4,3,0.5682,0.4,0.4632,0.4611,0.2727,0.25,0.4957,0.3077,0,0.3333,2.1652,1.3867,0.4809,0.4892,0.9934,0.78,1.4403,1.663,2.1458,1.0125,1.3684,2.0556,0.6875,0.3125,7.0225,5.4365,1.6173,1.355,0.5455,0.25,0.625,0.413,1,0.3333,0.4242,0.5,0,0,2.8335,1.2575,0.4313,0.4157
1076586674,0,Ranked Ice Mines,Brazil,3/27/2021 11:08:41 AM,1757,2229,532,793,84,76,10,7,0.5445,0.5042,0.4,0.4933,0.5207,0.5333,0.4545,0.4857,0.5246,0.488,2.4627,2.4861,0.5147,0.5101,3.4502,2.3981,1,1.9199,1.2091,0.775,2.8881,2.5672,1.3456,1.5871,9.9773,9.163,1.7417,1.4482,0.7059,0.4773,1,0.4167,0.5602,0,0.5,0.5625,0.507,0.5069,3.1601,2.0764,0.5043,0.5065
1076586682,1,Ranked Splitstone Quarry,EU,3/27/2021 11:08:45 AM,1808,1414,594,356,78,83,4,10,0.4701,0.4776,0.5133,0.575,0.4939,0.4769,0.4706,0.4737,0.5103,0.5077,2.5299,2.4392,0.496,0.5012,1.5325,1.9038,1.5832,1.2907,1.0508,1.675,1.2549,2.4762,1.4112,0,7.361,6.8173,1.475,1.4371,0.5865,0.5,0.5625,0.5,0.4133,0.5565,0.4622,0.6667,0.4615,0,2.5623,2.1469,0.5576,0.4832
1076586694,0,Ranked Warder's Gate,EU,3/27/2021 11:08:49 AM,917,1044,530,412,40,39,18,14,0.5333,0.5,0.4737,0.3571,0.3778,0.4815,0.4927,0.5,0.4286,0.3636,2.2419,2.2664,0.401,0.4778,3.6429,1,1.3836,1.1154,1.4406,2.0758,2.0308,1.8571,1.3198,0.5714,8.5825,7.8549,1.3637,1.9961,1,0.5,0.5187,0.375,0.55,0.25,0.523,0.6667,0.3571,0.5,2.9437,2.2968,0.5085,0.5131
1076586791,1,Ranked Ascension Peak,EU,3/27/2021 11:09:29 AM,1214,1281,465,589,59,47,9,7,0.5137,0.4643,0.5118,0.4815,0.4907,0.5122,0.3333,0.5359,0.5414,0.5203,2.462,2.4431,0.4991,0.5272,2.0232,0.4,2.2233,1.0661,2.5059,1.7067,1.24,1.8032,2.4008,0.598,8.2185,7.7487,1.6124,1.7769,0.5167,0,0.4545,0.4788,0.4634,0.55,0.3333,0.6328,0.7222,0.3,1.9134,2.5383,0.4947,0.6147
1076586858,0,Ranked Jaguar Falls,EU,3/27/2021 11:09:56 AM,374,712,39,183,30,28,9,5,0.5789,0.3077,0.4583,0.3636,0.3846,0.4343,0.5011,0.425,0.4825,0.5,2.0931,2.3429,0.4798,0.4776,2.75,3.4167,2.2667,2.0625,1.3857,1.5248,1.2071,1.5438,2.0817,0.8363,11.8816,7.1937,2.5377,1.4328,0.6923,1,1,1,0.75,0.4583,0.4855,0.5,0.566,0.7273,4.4423,2.7371,0.75,0.5076
1076586865,1,Ranked Stone Keep,EU,3/27/2021 11:09:58 AM,1199,721,346,65,75,76,7,8,0.51,0.4653,0.4854,0.5,0.5,0.537,0.5301,0.5278,0.5556,0.5595,2.4607,2.71,0.4942,0.5368,1.9915,1.593,1.4352,2.1237,0,1.7104,2.2117,1.892,1.4316,2.266,7.1434,9.5117,1.8029,1.7907,0.5276,0.5909,0.5625,0.6087,0,0.6134,0.5385,0.5684,0.3375,0.6667,2.2897,2.7245,0.5699,0.5378
1076586916,0,Ranked Jaguar Falls,EU,3/27/2021 11:10:17 AM,1187,1572,262,483,87,84,7,4,0.4925,0.5187,0.514,0.5274,0.5214,0.4955,0.6,0.5949,0.5078,0.6,2.574,2.7982,0.5149,0.512,2.1382,1.6792,2.2084,2.1657,1.9239,0.8402,1.7703,1.3626,1.0469,0.5,10.1154,5.52,1.807,1.2257,0.4667,0.5304,0.54,0.5333,0.5814,0.2222,0.4,0.4519,0.4375,0,2.6518,1.5116,0.5325,0.4311
1076586928,0,Ranked Frog Isle,EU,3/27/2021 11:10:21 AM,2742,1569,669,629,95,92,4,5,0.4828,0.523,0.5249,0.5204,0.512,0.5221,0.508,0.527,0.4833,0.5642,2.5631,2.6046,0.513,0.525,2.1519,2.933,2.454,1.8658,1.4296,2.1667,1.3295,1.1237,2.0007,1.7755,10.8343,8.3961,1.8877,1.947,0.5714,0.8333,0.55,0.6818,0.5683,0.4937,0.4483,0.4043,0.5674,0.6429,3.2048,2.5566,0.5854,0.5389
1076587137,1,Ranked Frog Isle,Southeast Asia,3/27/2021 11:11:41 AM,812,1816,242,354,56,72,12,4,0.5106,0.5179,0.5251,0.475,0.5,0.5085,0.4839,0.5209,0.5055,0.4519,2.5286,2.4707,0.5148,0.4993,2.3474,4.128,1.7327,1.84,0,2.3939,2.4306,1.7329,1.4271,1.4138,10.0481,9.3983,2.2257,2.0664,0.5603,0.6071,0.4937,0.75,0,0.6364,0.5556,0.4,0.6667,0.625,2.4111,2.8837,0.5463,0.5854
1076587156,1,Ranked Frozen Guard,Southeast Asia,3/27/2021 11:11:49 AM,2907,2357,807,641,97,101,7,2,0.5149,0.5155,0.5271,0.5015,0.5118,0.5089,0.501,0.5072,0.5043,0.5363,2.5708,2.5577,0.5088,0.5127,1.3069,3.5857,2.0225,2.0536,1.4299,2.5024,0,1.1418,1.976,1.4856,10.3986,7.1058,2.1116,1.8659,0.5488,0.5399,0.5,0.4462,0.4615,0.5161,0,0.4545,0.4699,0.5949,2.4964,2.0354,0.5215,0.4852
1076587233,1,Ranked Warder's Gate,NA,3/27/2021 11:12:22 AM,658,1426,193,634,44,43,9,7,0.5417,0.4917,0.5,0.4815,0.4775,0.4932,0.4706,0.625,0.4,0.4969,2.4924,2.4857,0.4931,0.4953,2.54,1.4937,0.8233,1.6938,1.3407,2.6952,1.6308,1.504,1.3723,2.1735,7.8915,9.3758,1.5569,2.5331,0.4833,0.4882,0.4545,0.4815,0.4839,0.4387,0.5333,0.5,0.8,0.5,2.3914,2.772,0.4866,0.4514
1076587314,1,Ranked Ice Mines,EU,3/27/2021 11:12:51 AM,765,664,305,263,31,27,12,4,0.4552,0.4839,0.2941,0.4881,0.3333,0.4563,0.5,1,0.4745,0.5029,2.0546,2.9337,0.4716,0.487,0,1.9271,0.65,2.1973,0.9872,1.2073,1.8048,3.4231,1.4234,1.6781,5.7616,9.5367,1.5933,1.4217,0,0.3889,0.3636,0.6087,0.25,0.5392,0.5806,1,0.5277,0.6047,1.6112,3.2522,0.4643,0.5361
1076587336,0,Ranked Stone Keep,Southeast Asia,3/27/2021 11:12:58 AM,1341,1908,446,362,79,93,10,6,0.6452,0.5566,0.56,0.5429,0.5333,0.5093,0.4596,0.4965,0.3556,0.3922,2.838,2.2132,0.566,0.4753,4.1071,1.5492,1.7098,0.8846,1.4894,2.2926,1.085,1.6,1.8636,2.5758,9.7401,9.417,1.7196,1.5672,0.75,0.5714,0.5,1,0.8,0.5217,0.3772,0.6364,0,0.4286,3.6214,1.9639,0.5797,0.4607
1076587356,1,Ranked Serpent Beach,EU,3/27/2021 11:13:05 AM,1261,1258,829,217,42,73,2,10,0.4,0.5105,0.4782,0.3333,0.3333,0.5263,0.5,0.4947,0.4908,0.4869,2.0553,2.4987,0.4891,0.4974,2.1076,3.5,2.5755,1.3929,1.5833,2.3717,2.1349,1.7893,2.1593,0,11.1593,8.4552,2.5289,2.1607,0.5385,0.2,0.5294,0.25,0,0.6321,0.7333,0.6944,0.5313,0,1.5179,2.5911,0.507,0.5743
1076587360,1,Ranked Stone Keep,EU,3/27/2021 11:13:06 AM,1390,3020,835,899,79,101,11,11,0.6,0.5,0.5606,0.25,0.5092,0.5192,0.5067,0.5106,0.5556,0.2,2.4198,2.2921,0.5196,0.5093,3.4943,1.0076,2.0777,1.9832,1.4378,1.9804,1.7692,1.7447,1.9537,1.8608,10.0006,9.3088,1.9839,1.8524,0.6875,0.2857,0.5265,0.5862,0.4948,0.5222,0.4865,0.4231,0.4643,0.5217,2.5807,2.4178,0.5256,0.4951
1076587362,1,Ranked Frozen Guard,NA,3/27/2021 11:13:07 AM,791,1545,470,759,94,92,4,19,0.5667,0.5679,0.5521,0.5051,0.6667,0.5714,0.5748,0.5714,0.875,0.5241,2.8585,3.1167,0.5449,0.5474,2.9661,1.4,2.1667,2.3095,1.2632,1.9286,2.0579,2.5595,4.5357,1.9939,10.1055,13.0756,2.1811,2.031,0.625,0.5,0.3,0.8333,0.3333,0.5,0.4828,0.6667,0.75,0.4953,2.5916,2.8948,0.5306,0.5018
1076587381,0,Ranked Jaguar Falls,EU,3/27/2021 11:13:13 AM,234,167,18,7,41,36,4,10,0.5588,0.4595,0.3529,0.6667,0.4118,0.4167,0.4857,0.375,0.375,0.3636,2.4497,2.016,0.4857,0.4444,2.4691,2.9615,1.0732,2.0211,1.9204,1.3611,1.1222,1.7381,1.8065,0.9219,10.4453,6.9498,2.0041,1.4785,0.6,1,0.25,0.8571,0.6316,0,0.5,0.3333,0.4,0,3.3387,1.2333,0.6383,0.3478
1076587383,0,Ranked Timber Mill,EU,3/27/2021 11:13:13 AM,1477,1859,440,611,95,103,13,4,0.5088,0.5009,0.7273,0.5052,0.5889,0.5,0.511,0.6127,0.5026,0.5906,2.8311,2.7169,0.511,0.5371,2.1441,2.3641,1.1395,2.4535,2.4811,0.9804,2.0754,3.2,1.8454,2.6518,10.5823,10.753,2.3051,1.8057,0.5217,0.6318,0.5,0.7143,0.5714,0.3913,0.5846,0.5,0.3134,0.7,2.9392,2.4893,0.6087,0.4824
1076587400,0,Ranked Timber Mill,EU,3/27/2021 11:13:20 AM,137,268,27,77,70,65,11,4,0.75,0.4667,0.75,0.6,0.45,0.5199,0.5251,0.6,0.5,0,3.0167,2.145,0.5574,0.5349,2.8158,2.4444,2.2,1.1,2.1667,1.5233,1.5598,1.25,0.8936,1.3182,10.7269,6.5449,2.2967,1.5135,0.8,1,0.75,1,1,0.5,0.5357,0.3333,0.25,0,4.55,1.619,0.8571,0.5149
1076587418,1,Ranked Ice Mines,Brazil,3/27/2021 11:13:27 AM,2087,3295,791,970,93,89,13,4,0.5156,0.5363,0.5244,0.5021,0.5038,0.5067,0.5921,0.5226,0.5033,1,2.5822,3.1247,0.5164,0.5156,2.6175,1.6539,0,1.2823,1.4942,1.8153,2.3967,1.8392,1.6583,0.4286,7.0479,8.1381,1.7384,1.8482,0.5133,0.4074,0,0.5357,0.4754,0.5364,0.6245,0.5752,0.3889,1,1.9318,3.125,0.4857,0.541
1076587421,0,Ranked Frog Isle,NA,3/27/2021 11:13:29 AM,1624,389,961,119,63,55,18,15,0.525,0.5253,0.5023,0.2857,0.2,0.4889,0.6,0.3636,0.4571,0.4749,2.0383,2.3845,0.5046,0.4798,2.4036,2.8487,2.2435,3.9444,1.075,2.125,2.25,1.04,0.6833,0.7672,12.5152,6.8655,2.3718,1.8159,0.569,0.6,0.5435,0.6667,0.25,0.6154,0.5,0.25,0.5,0.6,2.6292,2.4654,0.5588,0.5795
1076587438,0,Ranked Splitstone Quarry,EU,3/27/2021 11:13:36 AM,977,1220,156,224,96,93,6,7,0.5139,0.625,0.566,0.5854,0.442,0.38,0.5261,0.4775,0.5385,0.439,2.7323,2.3611,0.5203,0.5012,1.4545,1.855,1.8355,1.6722,0,0,0,1.7112,1.3703,2.3446,6.8172,5.4261,1.7476,1.6286,0.3226,0.5429,0.4348,0.5263,0,0,0,0.4694,0.5366,0.5181,1.8266,1.5241,0.4699,0.5176
1076587445,1,Ranked Jaguar Falls,Southeast Asia,3/27/2021 11:13:37 AM,1273,2024,518,902,50,67,16,9,0.3333,0.5098,0.3333,0,0.5,0.5128,0.4815,0.4286,0.5174,0.5107,1.6764,2.451,0.4994,0.5102,1.8889,1.6416,3.7544,0.5357,1.5041,2.398,1.2522,3.3913,2.9656,1.3415,9.3247,11.3486,1.7208,1.4938,0.6,0.3421,0.7,0,0.4839,0.5517,0.5,0.8,0.6061,0.45,2.126,2.9078,0.4146,0.5192
1076587490,1,Ranked Serpent Beach,EU,3/27/2021 11:13:58 AM,933,1008,482,194,59,56,4,7,0.5814,0.5134,0.5192,0.4444,0.4,0.619,0.5682,0.4886,0.5833,0.6857,2.4584,2.9448,0.5072,0.566,3.6886,1.6389,2.5,0.8176,0.9063,1.9666,2.1247,2.0374,0.8532,1.5735,9.5514,8.5554,2.575,1.8702,0.45,0.5714,0.5,0.4286,0,0.4375,0.5739,0.5455,0.4828,0.5913,1.95,2.631,0.4615,0.5515
1076587501,1,Ranked Warder's Gate,EU,3/27/2021 11:14:04 AM,240,546,54,222,31,31,8,15,0.4483,0.4825,0.3333,0.4,0.1765,0.5083,0.4167,0.2941,0.4843,0.5556,1.8406,2.259,0.4368,0.4885,0.5833,1.0274,0.9654,0.7809,0.1667,1.7668,1.8889,1.4717,0.984,1.1416,3.5237,7.253,0.9264,1.4687,0,0.3125,0.3333,0.25,0,0.592,0.5,0.2,0.5181,0.4359,0.8958,2.246,0.2791,0.5523
1076587512,1,Ranked Frozen Guard,Southeast Asia,3/27/2021 11:14:07 AM,1014,1069,470,402,53,59,14,10,0.5816,0.4286,0.5865,0.375,0.3333,0.6071,0.6,0.4286,0.5031,0.5,2.305,2.6388,0.5584,0.5082,1.2667,1.5,2,1.0833,0.2778,3.3833,0,1.6705,2.2444,1.4079,6.1278,8.7061,1.8457,2.1167,0,0,0.5745,0.25,0,0.6,0,0.5488,0.5392,0.4,0.8245,2.088,0.5091,0.5348
1076587518,0,Ranked Jaguar Falls,EU,3/27/2021 11:14:10 AM,1374,3260,234,571,85,83,7,6,0.4458,0.5563,0.5631,0.4634,0.5185,0.566,0.6087,0.4938,0.4906,0.4969,2.5471,2.656,0.5251,0.4992,1.4863,2.0892,1.7355,1.9556,2.23,2.9982,3.749,1.3845,2.024,1.5091,9.4966,11.6648,1.9238,2.2687,0.5,0.5094,0.6154,0.5335,0.8571,0.4941,0.5397,0.4545,0.5896,0.3333,3.0154,2.4112,0.5365,0.5302
1076587607,0,Ranked Frog Isle,EU,3/27/2021 11:14:43 AM,1569,1772,785,546,94,104,13,3,0.5056,0.6818,0.5432,0.4444,0.4981,0.4375,0.4905,0.5463,0.5949,0.5366,2.6731,2.6058,0.5105,0.5242,2.0737,2,2.1,1.4932,0,3.3333,1.3007,1.4278,1.9083,1.6205,7.6669,9.5906,2.0017,1.7371,0.4645,0.6667,0.625,0.6418,0,0.75,0.4889,0.48,0.5033,0.4884,2.398,2.7106,0.503,0.5
1076587633,1,Ranked Frog Isle,EU,3/27/2021 11:14:53 AM,1497,423,412,84,65,57,9,6,0.5661,0.5027,0.519,0.497,0.493,0.5319,0.4889,0.6296,0.5952,1,2.5778,3.2456,0.5119,0.5852,1.9348,1.9091,1.6816,0.8182,1.2632,1.7333,1.6049,2.5114,2,1.9792,7.6069,9.8288,1.8104,2.4047,0.575,0.4793,0.5039,0,0.5,0.625,0.5833,0.6339,0.7143,0.4444,2.0582,3.0009,0.4963,0.6256
1076587661,1,Ranked Frozen Guard,EU,3/27/2021 11:15:03 AM,563,1260,226,684,47,43,12,4,0.4531,0.3462,0.5424,0.4559,0.2778,0.6341,0.5275,0.2857,0.4706,0.4642,2.0754,2.3821,0.4774,0.5118,1.1176,0.6538,2.1297,1.3424,0.8,1.2647,1.85,1.1964,1.8843,1.6079,6.0435,7.8033,1.9029,1.4599,0,0,0.5915,0.4,0.5,0.3504,0.5714,0.4286,0.6154,0.5,1.4915,2.4658,0.5376,0.4389
1076587691,0,Ranked Splitstone Quarry,EU,3/27/2021 11:15:12 AM,1249,1437,791,913,50,52,5,7,0.5,1,0.4954,0.5735,0.3636,0.4889,0.4918,0.5149,0.4074,0.4867,2.9325,2.3897,0.5179,0.491,0.8769,2.1714,0,0.9143,0.7895,1.069,1.7687,1.7409,1.303,0.7976,4.7521,6.6792,0.9571,1.6864,0.42,0.6,0,0.6667,0.5,0.1429,0.4157,0.3226,0.5625,0,2.1867,1.4437,0.45,0.4
1076587731,1,Ranked Frog Isle,Southeast Asia,3/27/2021 11:15:27 AM,2282,1483,681,260,48,62,9,18,0,0.4286,0.3333,0.3333,0.5556,0.5063,0.5714,0.5385,0.5143,0.625,1.6508,2.7555,0.4673,0.5198,0.993,0,0.1786,1.7247,1.8052,2.2021,1.6408,1.6785,1.1404,1.8762,4.7015,8.538,1.5777,1.7303,0.3333,0,0,0.4943,0.6,0.4954,0.5909,0.5679,0.5465,0.5319,1.4276,2.7326,0.4775,0.5362
1076587830,1,Ranked Timber Mill,EU,3/27/2021 11:16:00 AM,862,1223,307,288,39,66,13,2,0.5031,0.5455,0.4483,0.2222,0.6667,0.6353,0.55,0.5196,0.6111,0.4737,2.3858,2.7897,0.496,0.5431,1.7369,2.1016,0,0.4474,1.2188,1.7559,0,2.8066,2.9478,2.412,5.5047,9.9223,1.7905,2.6191,0.5122,0.4167,0,0,0.5,0.6471,0,0.5147,0.6842,0.5545,1.4289,2.4005,0.4638,0.5425
1076587900,0,Ranked Jaguar Falls,EU,3/27/2021 11:16:26 AM,1406,1748,431,305,80,80,5,11,0.6,0.5269,0.5155,0.525,0.5161,0.4878,0.7451,0.5175,0.4706,0.4565,2.6835,2.6775,0.5228,0.5141,1.7853,1.8664,2.5492,1.709,1.2456,3.2289,1.8966,2.2991,0.9185,1.6122,9.1555,9.9553,1.7466,2.265,0.5778,0.6173,0.5926,0.5333,0.5978,0.4521,0.3333,0.5796,0.3333,0.25,2.9188,1.9483,0.5927,0.4915
1076587912,1,Ranked Warder's Gate,EU,3/27/2021 11:16:30 AM,167,319,9,85,68,70,4,12,0.4348,0.3636,0.5,0.5,0.5161,0.6286,0.5625,0.5556,0.5106,0.5263,2.3145,2.7836,0.4675,0.5609,0.7105,0.9773,0.6111,2.1765,0.96,1.7557,2.4271,3.1005,1.8043,3.6765,5.4354,12.7641,1.173,2.4408,0,0,0,0.5,0.4286,0.6667,1,0.5484,0.6667,0.8333,0.9286,3.7151,0.3333,0.6585
1076587930,1,Ranked Ascension Peak,EU,3/27/2021 11:16:42 AM,1060,1257,248,231,76,83,8,5,0.5067,0.517,0.619,0.4841,0.4783,0.4931,0.5086,0.5263,0.4947,0.5248,2.6051,2.5475,0.5065,0.5146,1.6752,1.4292,2.2855,1.8333,0.6875,2.2901,2.2267,2.1385,2.2361,1.7281,7.9107,10.6195,2.0255,2.1671,0.7222,0.5135,0.562,0.5385,0.5,0.6212,0.5714,0.5377,0.587,0.5769,2.8362,2.8942,0.5636,0.5734
1076587947,1,Ranked Ice Mines,EU,3/27/2021 11:16:47 AM,285,806,10,283,42,42,6,7,0.473,0.5231,0.3934,0.4828,0.6429,0.5435,0.4,0.4737,0.5435,0.3514,2.5152,2.3121,0.4784,0.4784,1.4576,1.1471,1.3148,1.2286,0.7083,2.3795,0.9219,1.6131,1.8447,1.1136,5.8564,7.8728,1.374,1.5203,0.5636,0,0.5333,0.4286,0.5,0.7143,0.6667,0.4888,0.4,0.3721,2.0255,2.6419,0.5309,0.4763
1076587963,1,Ranked Ascension Peak,EU,3/27/2021 11:16:52 AM,326,161,62,42,64,54,9,6,0,0.3529,0.4762,0.527,0.5116,0.7,0.6667,0.5714,0.5,0.1667,1.8677,2.6048,0.504,0.5676,1,1.1034,2.5898,3.0027,1.8083,2.4375,1.8063,5.381,1.66,0.5556,9.5042,11.8404,2.5029,1.9792,0,0.5,0.6,0.5556,0.4783,1,0.5625,0.8,0.75,0.3333,2.1339,3.4458,0.569,0.6
1076588051,0,Ranked Ice Mines,EU,3/27/2021 11:17:24 AM,1653,2056,474,494,89,93,10,8,0.5217,0.619,0.4945,0.6364,0.6275,0.4947,0.5103,0.5278,0.5409,0.5185,2.8991,2.5922,0.5284,0.5187,1.35,1.6707,2.1792,0,2.3735,1.6083,2.0963,1.9928,2.7635,1.5432,7.5734,10.0041,2.1463,2.1026,0.6667,0.5079,0.4919,0,0.6,0.5,0.5098,0.4924,0.565,0.5,2.2665,2.5672,0.5014,0.5166
1076588070,0,Ranked Jaguar Falls,Brazil,3/27/2021 11:17:30 AM,1170,1026,575,557,60,50,6,10,0.6296,0.4056,0.5361,0.4912,0.4259,0.4612,0.6531,0.5276,0.5,0.4286,2.4884,2.5705,0.4709,0.5076,10,1.1591,0,2.2351,2.3077,2.1355,0.8438,1.7101,2.1143,1.8194,15.7019,8.6231,2.2016,1.849,1,0.2727,0,0.5664,1,0.5756,0.4286,0.4979,0.5,0.4,2.8391,2.4021,0.5615,0.5303
1076588180,1,Ranked Frog Isle,EU,3/27/2021 11:18:11 AM,2629,3152,916,646,118,123,5,3,0.5079,0.4783,0.5171,0.5946,0.531,0.5161,0.5081,0.4985,0.5484,0.5317,2.6289,2.6028,0.5153,0.5067,2.6202,2.0205,2.0635,0.9063,1.9592,2.3976,1.814,0,1.6558,1.9246,9.5697,7.792,2.0306,1.8513,0.45,0.4028,0.4689,0,0.5324,0.4118,0.5571,0,0.6,0.575,1.8541,2.1439,0.4418,0.5507
1076588196,1,Ranked Serpent Beach,EU,3/27/2021 11:18:16 AM,304,895,50,566,51,67,4,8,0.5,0.4783,0.5547,0.5263,0.4968,0.515,0.4813,0.4868,0.5,0.5039,2.5561,2.487,0.5289,0.4968,0,1.3194,1.732,1.3786,1.4107,1.7615,2.8515,1.5239,2.9167,2.1261,5.8407,11.1797,1.5623,1.5717,0,0.3333,0.5161,0.64,0.5,0.4211,0.4444,0.4902,1,0.6071,1.9894,2.9628,0.5089,0.4963
1076588214,0,Ranked Ascension Peak,EU,3/27/2021 11:18:21 AM,1703,446,775,56,56,38,5,4,0.5098,0.507,0.5294,0.5243,0.5204,0.53,0.4274,0.4375,0.4324,0.25,2.5909,2.0773,0.5192,0.4635,1.3463,1.483,1.1712,1.4939,1.7015,2.3269,1.2883,1.6649,2.6,1.86,7.1959,9.7401,1.6386,1.6406,0.5,0.6364,0.5484,0.6,0.4889,0.8,0.4444,0.5294,0.4615,0.5,2.7737,2.7353,0.4977,0.5139
1076588256,1,Ranked Splitstone Quarry,EU,3/27/2021 11:18:35 AM,2663,2977,715,476,119,121,7,3,0.5862,0.5205,0.4713,0.5062,0.5102,0.548,0.5205,0.4747,0.6029,0.5063,2.5944,2.6524,0.5108,0.5197,1.7488,1.3046,0,1.5726,1.2737,2.0322,1.2319,0,0,0,5.8997,3.2641,1.4392,1.8083,0.4762,0.4545,0,0.6327,0.44,0.5342,0.3333,0,0,0,2.0034,0.8675,0.5058,0.4757
1076588282,0,Ranked Splitstone Quarry,EU,3/27/2021 11:18:46 AM,1168,1679,495,304,93,89,4,8,0.5294,0.5439,0.6667,0.5621,0.5184,0.5302,0.4167,0.5441,0.5323,0.5231,2.8205,2.5464,0.5404,0.5311,2.6351,1.7887,2.9583,2.1516,1.7839,1.5941,1.8781,2.2254,2.1147,1.0861,11.3176,8.8984,2.0912,1.9172,1,0.4286,0.6364,0.75,0.5,0.5,0.3846,0.5778,0.4643,0.3929,3.315,2.3196,0.6379,0.5202
1076588331,1,Ranked Warder's Gate,EU,3/27/2021 11:19:04 AM,167,257,26,102,18,33,5,2,0.5,0.1667,0.5446,0.1818,0.1818,0.5538,0.4828,0.5272,0.3333,0.3333,1.5749,2.2304,0.4656,0.53,0.4167,0.3,0.2308,1.3421,0.1731,1.9747,1.9531,2.0696,1.6923,1.8333,2.4627,9.523,0.5362,1.9838,0,0,0,0.3333,0,0.6923,0.5417,0.75,0.5,1,0.3333,3.484,0.0909,0.6739
1076588365,1,Ranked Ice Mines,EU,3/27/2021 11:19:17 AM,1399,2275,488,385,106,111,8,5,0.625,0.5213,0.6327,0.4881,0.5517,0.5349,0.5423,0.5039,0.5039,0.5132,2.8188,2.5982,0.5378,0.5185,0.8682,2.2522,2.8861,1.9442,2.01,1.6873,2.1035,2.7057,1.8121,1.8787,9.9607,10.1873,1.9295,1.991,0.4615,0.3913,0.8333,0.5577,0.4879,0.5584,0.6099,0.6825,0.5373,0.4841,2.7317,2.8722,0.5031,0.5693
1076588391,0,Ranked Warder's Gate,Southeast Asia,3/27/2021 11:19:26 AM,2279,2771,808,798,109,112,10,11,0.5793,0.5445,0.4964,0.5045,0.5283,0.5272,0.4918,0.5522,0.5115,0.5119,2.653,2.5946,0.5211,0.5141,2.501,2.1587,2.5119,1.5787,2.2449,2.1469,1.236,2.3147,0,1.3333,10.9952,7.0309,2.1603,2.1219,0.6525,0.5714,0.3913,0.4915,0.6131,0.4817,0.3,0.7097,0,0.3333,2.7198,1.8247,0.5797,0.482
1076588417,0,Ranked Stone Keep,EU,3/27/2021 11:19:34 AM,720,619,154,323,57,63,10,5,0.3333,0.5034,0.4444,0.5769,0.5,0.4512,0.6136,0.54,0.5645,0.4966,2.358,2.6659,0.4977,0.5054,1.4048,1.7598,2.4099,2.1957,1.7126,1.2362,0.5,1.4804,1.7667,1.2168,9.4828,6.2001,2.2731,1.3054,0.3333,0.3448,0.6,0.6667,0.7857,0.56,0,0.4,0.5,0.4667,2.7305,1.9267,0.5753,0.4762
1076588487,0,Ranked Timber Mill,Southeast Asia,3/27/2021 11:19:59 AM,530,1180,246,420,66,71,11,8,0.7105,0.4989,0.5484,0.7333,1,0.5676,0.5833,0.4839,0.4963,0.451,3.4911,2.5821,0.5248,0.5014,22,2.4133,1.6927,2.5625,1.5,0.25,2.1333,1.6708,1.6565,0.52,30.1685,6.2306,2.3243,1.6582,1,0.5341,0.7143,1,1,0,0.5,0.4488,0.5,0,4.2484,1.4488,0.5755,0.4477
